17.270,0.117,0.160,1.519,1.549
17.280,0.118,0.188,1.476,1.516
17.290,0.114,0.185,1.430,2.620
17.300,0.086,0.157,1.382,2.285
17.310,0.048,0.087,1.334,2.352
17.320,0.004,0.025,1.285,1.382
17.330,-0.020,-0.031,1.238,0.579
17.340,-0.041,-0.059,1.191,0.211
17.350,-0.045,-0.085,1.144,-0.090
17.360,-0.050,-0.084,1.093,-1.629
17.370,-0.045,-0.093,1.036,-2.532
17.380,-0.049,-0.084,0.971,-2.465
17.390,-0.046,-0.087,0.899,-0.491
17.400,-0.050,-0.076,0.818,0.111
17.410,-0.047,-0.076,0.729,0.613
17.420,-0.049,-0.065,0.635,1.616
17.430,-0.045,-0.070,0.539,3.055
17.440,-0.045,-0.061,0.445,8.073
17.450,-0.040,-0.069,0.358,8.541
17.460,-0.044,-0.062,0.281,2.219
17.470,-0.037,-0.062,0.216,-1.896
17.480,-0.038,-0.051,0.162,-0.926
17.490,-0.032,-0.055,0.118,0.847
17.500,-0.034,-0.048,0.083,0.011
17.510,-0.029,-0.059,0.056,-3.335
17.520,-0.031,-0.049,0.034,-5.442
17.530,-0.026,-0.054,0.016,-4.037
17.540,-0.029,-0.053,0.002,-0.592
17.550,-0.025,-0.057,-0.010,0.077
17.560,-0.030,-0.046,-0.020,-1.194
17.570,-0.026,-0.053,-0.030,-0.893
17.580,-0.031,-0.049,-0.043,1.282
17.590,-0.028,-0.054,-0.058,3.390
17.600,-0.030,-0.047,-0.078,4.259
17.610,-0.025,-0.052,-0.101,2.252
17.620,-0.025,-0.035,-0.122,1.282
17.630,-0.012,-0.026,-0.139,1.616
17.640,-0.011,-0.002,-0.150,2.453
17.650,0.004,-0.004,-0.156,2.453
17.660,0.015,0.003,-0.156,1.784
17.670,0.017,0.006,-0.151,0.680
17.680,-0.003,-0.004,-0.143,0.412
17.690,-0.003,-0.044,-0.133,0.813
17.700,-0.009,-0.049,-0.123,1.784
17.710,-0.027,-0.056,-0.111,2.018
17.720,-0.044,-0.055,-0.097,1.683
17.730,-0.038,-0.065,-0.083,1.650
17.740,-0.039,-0.053,-0.068,1.115
17.750,-0.035,-0.056,-0.054,0.680
17.760,-0.039,-0.045,-0.042,0.479
17.770,-0.043,-0.059,-0.035,0.211
17.780,-0.061,-0.032,-0.037,0.412
17.790,0.106,0.291,-0.047,0.847
17.800,0.405,0.995,-0.068,0.312
17.810,0.393,1.072,-0.095,0.947
17.820,0.102,0.365,-0.128,0.780
17.830,-0.078,-0.070,-0.169,0.579
17.840,-0.074,-0.101,-0.216,6.802
17.850,-0.039,-0.088,-0.269,6.032
17.860,-0.050,-0.092,-0.325,-1.160
17.870,-0.046,-0.090,-0.384,-3.468
17.880,-0.043,-0.077,-0.447,-3.435
17.890,-0.035,-0.076,-0.511,2.185
17.900,-0.035,-0.058,-0.574,5.898
17.910,-0.031,-0.055,-0.633,2.955
17.920,-0.032,-0.041,-0.687,0.914
17.930,-0.023,-0.040,-0.736,1.248
17.940,-0.022,-0.025,-0.782,0.646
17.950,-0.014,-0.022,-0.827,-0.692
17.960,-0.012,-0.005,-0.878,-1.428
17.970,-0.003,-0.001,-0.942,-1.696
17.980,0.003,0.017,-1.021,-2.164
17.990,0.017,0.025,-1.109,-1.963
18.000,0.026,0.051,-1.193,-0.993
18.010,0.042,0.064,-1.260,0.144
18.020,0.053,0.097,-1.304,0.780
18.030,0.072,0.118,-1.321,0.512
18.040,0.082,0.153,-1.309,0.981
18.050,0.094,0.170,-1.273,1.181
18.060,0.093,0.185,-1.218,1.784
18.070,0.080,0.155,-1.151,2.085
18.080,0.042,0.105,-1.077,2.620
18.090,0.008,0.029,-1.001,2.921
18.100,-0.025,-0.021,-0.925,2.085
18.110,-0.042,-0.072,-0.851,1.650
18.120,-0.056,-0.089,-0.781,0.512
18.130,-0.057,-0.107,-0.716,0.379
18.140,-0.061,-0.103,-0.658,-1.160
18.150,-0.057,-0.110,-0.605,-1.729
18.160,-0.058,-0.100,-0.559,-2.131
18.170,-0.053,-0.103,-0.519,0.178
18.180,-0.056,-0.092,-0.486,1.549
18.190,-0.052,-0.095,-0.462,1.516
18.200,-0.055,-0.084,-0.447,2.921
18.210,-0.050,-0.087,-0.440,4.025
18.220,-0.049,-0.075,-0.440,4.527
18.230,-0.046,-0.080,-0.442,3.691
18.240,-0.050,-0.072,-0.445,2.754
18.250,-0.044,-0.082,-0.446,2.486
18.260,-0.045,-0.074,-0.445,1.683
18.270,-0.041,-0.080,-0.440,-0.926
18.280,-0.042,-0.068,-0.433,-3.703
18.290,-0.037,-0.076,-0.425,-4.472
18.300,-0.039,-0.071,-0.415,-2.699
18.310,-0.035,-0.080,-0.404,-0.993
18.320,-0.039,-0.072,-0.391,-0.893
18.330,-0.036,-0.078,-0.378,-1.261
18.340,-0.040,-0.071,-0.364,-0.157
18.350,-0.034,-0.078,-0.349,1.282
18.360,-0.036,-0.072,-0.333,1.349
18.370,-0.033,-0.082,-0.315,0.747
18.380,-0.037,-0.072,-0.297,1.215
18.390,-0.034,-0.078,-0.277,1.984
18.400,-0.034,-0.071,-0.257,3.088
18.410,-0.029,-0.075,-0.237,2.955
18.420,-0.028,-0.057,-0.219,1.984
18.430,-0.015,-0.046,-0.202,1.750
18.440,-0.015,-0.023,-0.187,1.248
18.450,-0.001,-0.027,-0.173,0.914
18.460,0.010,-0.024,-0.160,1.282
18.470,0.017,-0.023,-0.148,0.914
18.480,-0.001,-0.029,-0.135,-0.056
18.490,-0.004,-0.066,-0.123,-0.792
18.500,-0.010,-0.075,-0.111,-0.257
18.510,-0.028,-0.087,-0.099,0.780
18.520,-0.046,-0.085,-0.088,1.014
18.530,-0.042,-0.093,-0.079,0.914
18.540,-0.043,-0.082,-0.071,0.546
18.550,-0.038,-0.086,-0.063,0.981
18.560,-0.039,-0.071,-0.056,0.345
18.570,-0.040,-0.082,-0.049,-0.023
18.580,-0.066,-0.075,-0.042,0.011
18.590,0.070,0.169,-0.037,0.512
18.600,0.401,0.855,-0.032,0.579
18.610,0.470,1.126,-0.029,0.914
18.620,0.174,0.485,-0.027,0.646
18.630,-0.060,-0.057,-0.025,1.014
18.640,-0.080,-0.123,-0.022,6.935
18.650,-0.045,-0.109,-0.019,4.226
18.660,-0.053,-0.123,-0.014,-4.506
18.670,-0.048,-0.124,-0.009,-3.836
18.680,-0.045,-0.107,-0.004,0.178
18.690,-0.039,-0.104,0.001,2.319
18.700,-0.040,-0.090,0.006,2.787
18.710,-0.032,-0.092,0.011,1.851
18.720,-0.032,-0.072,0.017,2.252
18.730,-0.024,-0.069,0.023,3.122
18.740,-0.024,-0.056,0.029,1.248
18.750,-0.017,-0.053,0.035,-2.566
18.760,-0.014,-0.034,0.040,-3.335
18.770,-0.003,-0.030,0.040,-2.231
18.780,0.001,-0.010,0.026,-1.830
18.790,0.011,-0.004,-0.017,-1.662
18.800,0.020,0.020,-0.093,-0.960
18.810,0.036,0.034,-0.197,0.445
18.820,0.048,0.067,-0.316,1.282
18.830,0.067,0.088,-0.436,1.248
18.840,0.078,0.125,-0.547,0.747
18.850,0.092,0.147,-0.643,1.215
18.860,0.092,0.171,-0.722,1.750
18.870,0.085,0.151,-0.783,1.516
18.880,0.053,0.110,-0.832,1.817
18.890,0.018,0.037,-0.871,0.579
18.900,-0.017,-0.018,-0.905,1.181
18.910,-0.036,-0.069,-0.940,0.680
18.920,-0.052,-0.086,-0.978,0.379
18.930,-0.054,-0.107,-1.016,-0.391
18.940,-0.058,-0.104,-1.052,-1.261
18.950,-0.055,-0.108,-1.081,-1.763
18.960,-0.057,-0.097,-1.104,-1.428
18.970,-0.051,-0.101,-1.119,0.512
18.980,-0.052,-0.088,-1.132,1.583
18.990,-0.046,-0.088,-1.147,1.917
19.000,-0.048,-0.075,-1.161,3.022
19.010,-0.043,-0.076,-1.174,1.917
19.020,-0.045,-0.065,-1.182,2.754
19.030,-0.043,-0.072,-1.185,4.727
19.040,-0.045,-0.062,-1.181,3.490
19.050,-0.038,-0.064,-1.169,1.315
19.060,-0.038,-0.056,-1.151,0.111
19.070,-0.034,-0.062,-1.129,-1.930
19.080,-0.036,-0.054,-1.101,-3.502
19.090,-0.033,-0.062,-1.071,-2.599
19.100,-0.034,-0.053,-1.038,-2.432
19.110,-0.030,-0.060,-1.001,-1.328
19.120,-0.032,-0.054,-0.962,-1.060
19.130,-0.028,-0.059,-0.920,-1.127
19.140,-0.030,-0.055,-0.876,0.011
19.150,-0.028,-0.064,-0.831,0.579
19.160,-0.031,-0.057,-0.785,1.115
19.170,-0.027,-0.062,-0.741,1.382
19.180,-0.029,-0.051,-0.698,0.880
19.190,-0.025,-0.057,-0.655,1.650
19.200,-0.029,-0.050,-0.612,2.252
19.210,-0.026,-0.059,-0.567,2.185
19.220,-0.028,-0.050,-0.520,1.315
19.230,-0.024,-0.053,-0.472,1.616
19.240,-0.025,-0.044,-0.422,0.947
19.250,-0.017,-0.044,-0.372,0.813
19.260,-0.011,-0.019,-0.324,1.115
19.270,-0.005,-0.007,-0.277,1.115
19.280,0.001,0.008,-0.231,0.847
19.290,0.022,0.001,-0.186,0.178
19.300,0.025,0.016,-0.140,-0.525
19.310,0.011,-0.005,-0.092,-0.826
19.320,0.001,-0.029,-0.043,-0.224
19.330,0.004,-0.053,0.009,0.546
19.340,-0.018,-0.051,0.063,1.048
19.350,-0.034,-0.060,0.120,1.215
19.360,-0.036,-0.051,0.180,0.914
19.370,-0.029,-0.056,0.242,1.081
19.380,-0.033,-0.041,0.306,1.315
19.390,-0.029,-0.036,0.370,0.813
19.400,-0.037,-0.032,0.434,0.613
19.410,-0.058,-0.046,0.495,0.412
19.420,0.051,0.170,0.551,0.880
19.430,0.391,0.806,0.602,0.646
19.440,0.503,1.193,0.649,0.613
19.450,0.227,0.608,0.696,0.278
19.460,-0.041,0.030,0.744,0.245
19.470,-0.076,-0.086,0.793,6.701
19.480,-0.040,-0.051,0.843,5.028
19.490,-0.041,-0.080,0.894,-4.941
19.500,-0.045,-0.069,0.944,-4.941
19.510,-0.039,-0.069,0.994,-0.859
19.520,-0.037,-0.056,1.041,2.687
19.530,-0.028,-0.054,1.086,3.557
19.540,-0.028,-0.038,1.127,2.285
19.550,-0.021,-0.036,1.167,2.185
19.560,-0.018,-0.021,1.206,3.356
19.570,-0.013,-0.020,1.244,2.419
19.580,-0.013,-0.005,1.281,-1.696
19.590,-0.004,-0.006,1.315,-2.532
19.600,0.002,0.010,1.344,-1.863
19.610,0.012,0.016,1.366,-1.261
19.620,0.017,0.037,1.382,-1.027
19.630,0.031,0.043,1.394,-0.357
19.640,0.042,0.071,1.403,1.483
19.650,0.059,0.092,1.408,1.616
19.660,0.072,0.126,1.411,1.115
19.670,0.088,0.148,1.415,0.011
19.680,0.096,0.185,1.422,0.211
19.690,0.104,0.198,1.430,1.215
19.700,0.093,0.195,1.440,1.282
19.710,0.068,0.143,1.449,1.650
19.720,0.027,0.081,1.459,1.148
19.730,-0.005,0.010,1.466,1.416
19.740,-0.030,-0.029,1.470,0.947
19.750,-0.040,-0.067,1.473,0.379
19.760,-0.048,-0.077,1.473,-0.190
19.770,-0.047,-0.088,1.471,-0.759
19.780,-0.047,-0.080,1.467,-1.261
19.790,-0.045,-0.083,1.460,-1.896
19.800,-0.047,-0.070,1.453,-0.056
19.810,-0.040,-0.070,1.445,1.181
19.820,-0.042,-0.060,1.438,1.683
19.830,-0.039,-0.066,1.430,2.888
19.840,-0.041,-0.057,1.420,3.925
19.850,-0.037,-0.058,1.406,3.088
19.860,-0.037,-0.046,1.388,2.419
19.870,-0.033,-0.053,1.367,1.516
19.880,-0.034,-0.047,1.345,0.613
19.890,-0.029,-0.052,1.324,0.278
19.900,-0.029,-0.046,1.303,-0.859
19.910,-0.027,-0.050,1.283,-2.632
19.920,-0.029,-0.040,1.265,-3.034
19.930,-0.025,-0.047,1.251,-2.800
19.940,-0.025,-0.042,1.238,-1.896
19.950,-0.021,-0.047,1.225,-1.328
19.960,-0.024,-0.038,1.211,-1.127
19.970,-0.021,-0.045,1.196,0.144
19.980,-0.022,-0.037,1.180,0.546
19.990,-0.018,-0.046,1.165,0.981
20.000,-0.019,-0.038,1.150,0.245
20.010,-0.018,-0.044,1.136,0.847
20.020,-0.019,-0.034,1.122,1.917
20.030,-0.017,-0.040,1.107,3.055
20.040,-0.018,-0.034,1.091,3.289
20.050,-0.014,-0.041,1.073,2.888
20.060,-0.018,-0.030,1.054,1.315
20.070,-0.015,-0.033,1.036,-0.190
20.080,-0.008,-0.015,1.020,0.412
20.090,0.003,-0.006,1.009,0.947
20.100,0.007,0.012,1.008,1.483
20.110,0.024,0.008,1.017,0.178
20.120,0.034,0.023,1.039,-0.625
20.130,0.025,0.006,1.073,-0.725
20.140,0.007,-0.012,1.114,-0.491
20.150,0.012,-0.034,1.159,0.178
20.160,-0.002,-0.039,1.208,0.579
20.170,-0.023,-0.050,1.264,1.115
20.180,-0.029,-0.041,1.323,1.315
20.190,-0.021,-0.049,1.383,0.345
20.200,-0.024,-0.041,1.443,0.245
20.210,-0.019,-0.036,1.500,0.245
20.220,-0.017,-0.020,1.555,0.680
20.230,-0.033,-0.052,1.604,0.512
20.240,-0.021,0.026,1.648,-0.190
20.250,0.225,0.506,1.684,0.278
20.260,0.466,1.123,1.710,0.546
20.270,0.319,0.832,1.724,0.981
20.280,0.031,0.169,1.725,0.077
20.290,-0.081,-0.084,1.720,1.115
20.300,-0.044,-0.070,1.712,6.133
20.310,-0.022,-0.067,1.707,4.092
20.320,-0.030,-0.069,1.708,-1.930
20.330,-0.024,-0.067,1.716,-6.178
20.340,-0.022,-0.053,1.731,-6.981
20.350,-0.017,-0.052,1.749,0.914
20.360,-0.015,-0.036,1.767,6.634
20.370,-0.010,-0.034,1.782,4.092
20.380,-0.007,-0.019,1.792,1.315
20.390,0.001,-0.016,1.799,0.245
20.400,0.005,-0.001,1.800,0.111
20.410,0.015,0.002,1.796,-0.926
20.420,0.019,0.015,1.789,-0.826
20.430,0.027,0.018,1.778,-0.926
20.440,0.035,0.040,1.763,-2.097
20.450,0.048,0.052,1.746,-2.398
20.460,0.062,0.075,1.728,-1.896
20.470,0.078,0.090,1.708,-1.160
20.480,0.086,0.125,1.688,-0.023
20.490,0.101,0.143,1.670,0.680
20.500,0.115,0.178,1.653,0.379
20.510,0.122,0.200,1.637,0.011
20.520,0.115,0.209,1.623,0.379
20.530,0.097,0.169,1.608,0.947
20.540,0.058,0.116,1.593,1.851
20.550,0.019,0.046,1.579,2.486
20.560,-0.014,-0.000,1.564,1.683
20.570,-0.026,-0.043,1.551,-0.157
20.580,-0.037,-0.058,1.539,-1.729
20.590,-0.040,-0.072,1.527,-2.131
20.600,-0.042,-0.067,1.517,-2.331
20.610,-0.039,-0.070,1.507,-2.465
20.620,-0.039,-0.061,1.498,-0.859
20.630,-0.038,-0.063,1.490,-0.424
20.640,-0.039,-0.054,1.483,0.379
20.650,-0.037,-0.057,1.476,1.449
20.660,-0.038,-0.048,1.469,3.356
20.670,-0.033,-0.052,1.463,6.333
20.680,-0.034,-0.043,1.458,5.698
20.690,-0.030,-0.046,1.453,0.245
20.700,-0.027,-0.044,1.448,-2.566
20.710,-0.023,-0.050,1.444,-0.859
20.720,-0.021,-0.039,1.441,-0.558
20.730,-0.018,-0.040,1.440,-1.896
20.740,-0.017,-0.038,1.441,-4.271
20.750,-0.015,-0.043,1.446,-5.509
20.760,-0.016,-0.035,1.456,-4.405
20.770,-0.016,-0.041,1.470,-1.227
20.780,-0.019,-0.033,1.487,0.847
20.790,-0.017,-0.040,1.503,0.278
20.800,-0.019,-0.033,1.516,-0.157
20.810,-0.019,-0.037,1.526,0.680
20.820,-0.019,-0.029,1.534,2.118
20.830,-0.017,-0.032,1.542,2.821
20.840,-0.019,-0.025,1.549,3.456
20.850,-0.017,-0.029,1.556,3.624
20.860,-0.016,-0.019,1.563,2.754
20.870,-0.009,-0.010,1.567,1.917
20.880,-0.005,0.012,1.569,1.014
20.890,0.002,0.021,1.568,1.081
20.900,0.015,0.028,1.565,1.549
20.910,0.028,0.030,1.559,2.185
20.920,0.016,0.031,1.549,2.118
20.930,0.003,0.003,1.535,1.248
20.940,0.005,-0.011,1.517,0.747
20.950,-0.006,-0.030,1.496,0.914
20.960,-0.029,-0.029,1.471,1.416
20.970,-0.031,-0.037,1.441,0.914
20.980,-0.029,-0.031,1.407,0.245
20.990,-0.028,-0.033,1.370,-0.023
21.000,-0.030,-0.019,1.326,-0.157
21.010,-0.028,-0.017,1.277,0.512
21.020,-0.040,-0.031,1.225,0.847
21.030,-0.034,0.021,1.169,0.880
21.040,0.175,0.477,1.114,0.546
21.050,0.424,1.116,1.062,0.713
21.060,0.310,0.912,1.012,0.981
21.070,0.038,0.211,0.966,0.379
21.080,-0.087,-0.065,0.920,1.014
21.090,-0.053,-0.077,0.876,6.835
21.100,-0.030,-0.059,0.831,6.199
21.110,-0.036,-0.068,0.789,-1.495
21.120,-0.034,-0.051,0.749,-6.279
21.130,-0.027,-0.048,0.712,-7.751
21.140,-0.025,-0.038,0.677,0.445
21.150,-0.021,-0.036,0.644,8.341
21.160,-0.020,-0.022,0.614,6.066
21.170,-0.015,-0.019,0.586,1.315
21.180,-0.011,-0.005,0.561,-0.960
21.190,-0.006,-0.000,0.537,-1.194
21.200,0.000,0.008,0.511,-0.391
21.210,0.008,0.013,0.474,-0.324
21.220,0.014,0.030,0.421,-1.863
21.230,0.022,0.035,0.352,-2.030
21.240,0.031,0.054,0.271,-2.064
21.250,0.044,0.068,0.181,-1.027
21.260,0.057,0.095,0.085,0.546
21.270,0.074,0.119,-0.019,1.884
21.280,0.088,0.154,-0.129,1.516
21.290,0.101,0.174,-0.248,0.680
21.300,0.108,0.199,-0.379,0.914
21.310,0.106,0.203,-0.529,1.717
21.320,0.082,0.177,-0.703,2.219
21.330,0.043,0.112,-0.893,1.884
21.340,0.004,0.055,-1.084,1.817
21.350,-0.025,-0.004,-1.264,1.683
21.360,-0.044,-0.037,-1.426,1.583
21.370,-0.053,-0.059,-1.566,0.813
21.380,-0.056,-0.061,-1.683,-0.291
21.390,-0.056,-0.070,-1.778,-1.629
21.400,-0.057,-0.063,-1.850,-2.030
21.410,-0.055,-0.064,-1.901,-0.391
21.420,-0.055,-0.058,-1.930,1.282
21.430,-0.054,-0.056,-1.940,1.148
21.440,-0.056,-0.047,-1.931,1.951
21.450,-0.053,-0.047,-1.908,3.557
21.460,-0.051,-0.040,-1.872,7.538
21.470,-0.051,-0.043,-1.825,8.006
21.480,-0.049,-0.038,-1.770,2.252
21.490,-0.045,-0.040,-1.710,-0.391
21.500,-0.043,-0.032,-1.646,1.516
21.510,-0.040,-0.038,-1.576,2.185
21.520,-0.038,-0.033,-1.501,-0.893
21.530,-0.038,-0.036,-1.422,-5.074
21.540,-0.037,-0.033,-1.337,-6.145
21.550,-0.036,-0.035,-1.248,-2.800
21.560,-0.035,-0.030,-1.156,0.780
21.570,-0.036,-0.035,-1.062,0.412
21.580,-0.036,-0.031,-0.972,-1.562
21.590,-0.035,-0.034,-0.884,-1.361
21.600,-0.034,-0.029,-0.799,1.315
21.610,-0.035,-0.034,-0.714,2.787
21.620,-0.036,-0.030,-0.631,2.520
21.630,-0.034,-0.033,-0.546,1.483
21.640,-0.033,-0.024,-0.461,1.951
21.650,-0.027,-0.016,-0.377,2.988
21.660,-0.020,0.003,-0.296,3.155
21.670,-0.014,0.016,-0.218,2.352
21.680,-0.000,0.023,-0.143,1.115
21.690,0.013,0.019,-0.072,1.014
21.700,0.008,0.025,-0.008,0.847
21.710,-0.010,-0.001,0.050,0.345
21.720,-0.010,-0.023,0.101,0.245
21.730,-0.015,-0.041,0.144,0.880
21.740,-0.037,-0.043,0.182,0.947
21.750,-0.045,-0.050,0.214,0.680
21.760,-0.042,-0.047,0.240,0.245
21.770,-0.042,-0.047,0.262,0.747
21.780,-0.042,-0.038,0.279,0.880
21.790,-0.039,-0.034,0.293,0.680
21.800,-0.050,-0.042,0.305,0.345
21.810,-0.054,-0.010,0.315,0.011
21.820,0.158,0.377,0.323,0.245
21.830,0.461,1.072,0.329,0.646
21.840,0.391,1.029,0.334,0.813
21.850,0.080,0.291,0.337,0.044
21.860,-0.085,-0.074,0.337,2.118
21.870,-0.065,-0.084,0.334,8.039
21.880,-0.045,-0.077,0.327,2.754
21.890,-0.051,-0.093,0.319,-4.907
21.900,-0.047,-0.084,0.310,-3.669
21.910,-0.043,-0.078,0.300,-0.190
21.920,-0.039,-0.068,0.288,2.888
21.930,-0.036,-0.062,0.274,2.955
21.940,-0.032,-0.049,0.260,1.416
21.950,-0.027,-0.045,0.246,2.419
21.960,-0.023,-0.031,0.233,3.155
21.970,-0.019,-0.028,0.221,0.981
21.980,-0.014,-0.015,0.210,-2.231
21.990,-0.009,-0.010,0.199,-2.432
22.000,-0.002,0.003,0.184,-1.930
22.010,0.008,0.011,0.157,-1.997
22.020,0.018,0.027,0.112,-1.796
22.030,0.030,0.044,0.050,-0.525
22.040,0.044,0.069,-0.023,0.245
22.050,0.058,0.091,-0.101,0.713
22.060,0.075,0.123,-0.176,1.148
22.070,0.088,0.149,-0.247,1.048
22.080,0.095,0.175,-0.310,1.416
22.090,0.093,0.179,-0.363,1.616
22.100,0.073,0.155,-0.405,1.851
22.110,0.035,0.090,-0.437,1.817
22.120,-0.001,0.032,-0.463,1.817
22.130,-0.027,-0.022,-0.483,1.014
22.140,-0.043,-0.058,-0.499,0.512
22.150,-0.055,-0.082,-0.510,0.144
22.160,-0.058,-0.086,-0.518,-0.123
22.170,-0.058,-0.092,-0.522,-1.060
22.180,-0.057,-0.088,-0.523,-1.930
22.190,-0.056,-0.086,-0.520,-2.566
22.200,-0.053,-0.078,-0.517,0.680
22.210,-0.052,-0.075,-0.516,2.018
22.220,-0.049,-0.069,-0.515,2.285
22.230,-0.048,-0.072,-0.515,3.323
22.240,-0.047,-0.070,-0.515,2.285
22.250,-0.046,-0.069,-0.515,2.453
22.260,-0.046,-0.063,-0.511,3.724
22.270,-0.046,-0.064,-0.505,3.189
22.280,-0.045,-0.059,-0.494,1.784
22.290,-0.043,-0.060,-0.479,0.345
22.300,-0.040,-0.057,-0.463,-1.763
22.310,-0.038,-0.056,-0.443,-3.335
22.320,-0.035,-0.050,-0.421,-3.101
22.330,-0.035,-0.053,-0.397,-2.499
22.340,-0.035,-0.053,-0.372,-1.997
22.350,-0.036,-0.055,-0.346,-2.097
22.360,-0.034,-0.053,-0.319,-1.863
22.370,-0.033,-0.057,-0.293,0.345
22.380,-0.033,-0.053,-0.267,0.914
22.390,-0.033,-0.053,-0.242,0.880
22.400,-0.031,-0.049,-0.218,0.646
22.410,-0.032,-0.052,-0.196,1.148
22.420,-0.031,-0.050,-0.174,1.717
22.430,-0.030,-0.050,-0.152,2.252
22.440,-0.027,-0.046,-0.130,2.620
22.450,-0.026,-0.046,-0.108,1.951
22.460,-0.024,-0.040,-0.085,1.750
22.470,-0.018,-0.024,-0.063,0.914
22.480,-0.010,0.000,-0.040,0.512
22.490,-0.003,0.006,-0.019,0.813
22.500,0.013,0.005,0.002,0.479
22.510,0.020,0.010,0.023,0.144
22.520,0.012,0.008,0.043,-0.525
22.530,-0.004,-0.023,0.062,-1.595
22.540,-0.001,-0.040,0.081,-0.926
22.550,-0.015,-0.051,0.100,0.178
22.560,-0.035,-0.056,0.118,1.248
22.570,-0.040,-0.060,0.135,1.148
22.580,-0.035,-0.054,0.152,0.780
22.590,-0.035,-0.051,0.168,1.115
22.600,-0.033,-0.044,0.183,1.215
22.610,-0.033,-0.041,0.197,0.479
22.620,-0.053,-0.054,0.210,-0.056
22.630,-0.023,0.024,0.220,0.245
22.640,0.259,0.517,0.230,0.914
22.650,0.517,1.151,0.239,0.278
22.660,0.352,0.876,0.248,0.379
22.670,0.034,0.158,0.256,-0.458
22.680,-0.083,-0.098,0.264,4.962
22.690,-0.051,-0.078,0.271,6.300
22.700,-0.043,-0.093,0.277,-2.867
22.710,-0.049,-0.099,0.283,-5.743
22.720,-0.043,-0.088,0.289,-1.027
22.730,-0.039,-0.083,0.295,1.717
22.740,-0.033,-0.074,0.301,2.955
22.750,-0.030,-0.066,0.308,2.486
22.760,-0.026,-0.056,0.314,1.717
22.770,-0.023,-0.047,0.323,2.821
22.780,-0.018,-0.037,0.333,3.356
22.790,-0.014,-0.030,0.347,0.512
22.800,-0.008,-0.019,0.363,-2.264
22.810,-0.002,-0.012,0.381,-2.298
22.820,0.007,-0.002,0.400,-2.097
22.830,0.014,0.007,0.417,-1.562
22.840,0.024,0.023,0.432,-0.424
22.850,0.036,0.043,0.444,0.880
22.860,0.052,0.068,0.456,1.248
22.870,0.065,0.094,0.466,0.680
22.880,0.082,0.125,0.476,0.512
22.890,0.095,0.153,0.489,0.680
22.900,0.104,0.177,0.506,1.048
22.910,0.099,0.177,0.529,1.416
22.920,0.077,0.144,0.560,1.549
22.930,0.038,0.082,0.598,1.248
22.940,0.003,0.018,0.639,0.512
22.950,-0.025,-0.034,0.680,-0.257
22.960,-0.038,-0.068,0.720,0.178
22.970,-0.046,-0.087,0.759,0.044
22.980,-0.046,-0.094,0.796,-0.090
22.990,-0.048,-0.098,0.833,-0.659
23.000,-0.045,-0.095,0.868,-1.227
23.010,-0.046,-0.090,0.901,-1.027
23.020,-0.043,-0.083,0.932,1.248
23.030,-0.042,-0.080,0.959,1.483
23.040,-0.041,-0.076,0.985,2.319
23.050,-0.041,-0.076,1.010,3.590
23.060,-0.038,-0.071,1.035,2.587
23.070,-0.039,-0.067,1.060,3.155
23.080,-0.036,-0.063,1.084,3.022
23.090,-0.036,-0.059,1.109,1.148
23.100,-0.033,-0.059,1.134,0.211
23.110,-0.034,-0.057,1.158,-0.692
23.120,-0.031,-0.055,1.181,-2.398
23.130,-0.029,-0.056,1.201,-3.268
23.140,-0.025,-0.057,1.218,-2.733
23.150,-0.025,-0.056,1.232,-1.796
23.160,-0.023,-0.057,1.241,-1.662
23.170,-0.024,-0.057,1.249,-1.963
23.180,-0.022,-0.059,1.254,-0.692
23.190,-0.023,-0.060,1.258,1.282
23.200,-0.020,-0.053,1.259,1.784
23.210,-0.020,-0.051,1.255,0.713
23.220,-0.018,-0.053,1.245,0.646
23.230,-0.019,-0.055,1.229,1.817
23.240,-0.015,-0.055,1.211,3.222
23.250,-0.015,-0.053,1.192,3.356
23.260,-0.014,-0.054,1.171,3.155
23.270,-0.016,-0.054,1.151,2.118
23.280,-0.013,-0.051,1.132,1.616
23.290,-0.014,-0.051,1.114,0.813
23.300,-0.012,-0.049,1.098,0.178
23.310,-0.011,-0.042,1.084,0.077
23.320,-0.001,-0.030,1.070,0.680
23.330,0.004,-0.013,1.057,0.044
23.340,0.015,-0.009,1.046,-0.324
23.350,0.030,-0.008,1.039,-0.224
23.360,0.037,0.003,1.035,-0.357
23.370,0.017,-0.012,1.033,0.144
23.380,0.012,-0.041,1.036,0.077
23.390,0.010,-0.057,1.046,0.613
23.400,-0.009,-0.065,1.064,1.683
23.410,-0.028,-0.066,1.091,2.252
23.420,-0.025,-0.069,1.123,2.152
23.430,-0.023,-0.064,1.160,0.713
23.440,-0.021,-0.060,1.203,0.780
23.450,-0.022,-0.055,1.250,0.011
23.460,-0.020,-0.058,1.302,0.278
23.470,-0.042,-0.069,1.361,0.445
23.480,0.036,0.102,1.425,0.312
23.490,0.339,0.709,1.493,0.345
23.500,0.479,1.124,1.559,0.044
23.510,0.236,0.583,1.622,-0.224
23.520,-0.020,0.010,1.679,-1.160
23.530,-0.073,-0.123,1.730,3.222
23.540,-0.027,-0.096,1.770,6.802
23.550,-0.024,-0.105,1.795,1.984
23.560,-0.024,-0.104,1.806,-2.532
